movieCd,userid,score
19930273,4,2
20112465,3,4
20155253,4,4
20155757,5,5
20155756,4,1
20155753,5,2
20155751,5,1
20081682,1,5
20080466,3,3
20140146,1,5
20159330,4,3
20140074,1,5
20120766,5,4
20155745,2,2
20120759,5,1
20159925,5,2
20078697,4,5
20155735,2,5
20120777,2,3
20155252,2,2
20080418,3,2
20110669,3,4
20150142,1,5
20155734,4,1
20028596,2,5
20155733,5,4
20155732,5,3
20155731,4,5
20155730,4,2
20155729,4,3
20155728,1,4
20155727,4,5
20132988,5,1
20155726,5,1
20155724,4,2
20155723,1,5
20155722,3,5
20153361,5,4
20130260,4,5
20133052,1,4
20153761,5,4
20159532,5,4
20152372,2,1
20151381,5,5
20152762,4,5
20159655,1,2
19650046,5,2
20157121,2,3
20133053,3,5
20120970,1,1
20133054,3,4
19460025,2,5
20155130,3,3
20155710,1,4
20155125,5,4
20155709,4,5
20155137,5,1
20155138,2,5
20155708,2,2
20155136,5,5
20155707,4,5
20155135,4,3
20155134,5,1
20020109,3,5
20155126,4,3
20155705,4,1
20155127,5,5
20155704,1,2
20155703,2,3
20155128,5,5
20155124,1,1
20155698,5,1
20155697,5,4
20145487,2,4
20155696,1,2
20155695,1,1
20155694,1,2
20090011,4,2
20155693,3,5
20155692,1,4
20155691,2,2
20155689,3,3
20155688,2,3
20155687,5,5
20147637,2,2
20155670,5,5
20155669,4,1
20155660,1,3
20155659,2,3
20155656,5,5
20155654,2,2
20155653,1,4
20155652,5,4
20155651,2,1
20155650,2,4
20154769,4,1
20154768,3,4
20155649,5,2
20040577,2,3
20155648,1,4
20155122,3,4
20155647,1,5
20155644,4,1
20155642,2,3
20144002,2,3
20142859,1,3
20140866,4,4
20155640,4,3
20149256,1,5
20147800,5,4
20147768,4,5
20147677,4,1
20155638,5,3
20140174,2,3
20155637,2,3
20141029,5,2
20155634,4,3
20140867,1,3
20155633,1,2
19560048,5,3
20144982,5,2
20155632,1,3
20149371,1,3
19570048,3,5
20155630,1,2
19600101,5,4
20155629,2,3
20155628,4,1
19748080,5,4
20155627,5,1
20155626,4,3
20155625,5,1
20155624,3,5
20155623,2,2
20134813,3,3
20155622,4,1
20108658,3,2
20134508,1,2
20141060,5,2
20159422,2,1
20154864,5,4
20154451,4,4
20154281,1,1
20154804,1,1
20153470,1,2
20150622,5,4
20155589,5,3
20155588,2,4
20155587,2,5
20155586,4,1
20155585,3,1
20154761,5,3
19608020,4,1
20154962,5,2
19790014,5,1
20155251,4,1
20134371,1,5
20155570,3,2
20159954,3,4
20155569,3,4
20155568,5,5
20155567,3,1
20155566,5,5
20140981,1,3
20134429,2,3
20157676,2,2
20122395,5,5
20151623,2,1
20155250,5,3
20155533,5,1
20155532,1,2
20140961,5,2
20155531,5,4
20155530,2,4
20155529,3,2
20155528,5,3
20155527,2,2
20155526,5,4
20130207,5,4
20155525,1,1
20155524,3,1
20155523,5,4
20155522,2,5
20155521,3,2
20155248,1,5
20149455,2,3
20060648,2,5
19988738,5,4
19958838,5,2
20155247,1,1
20155487,1,2
20155482,1,2
20155480,3,1
20155479,5,5
20159265,4,1
20155477,1,4
20155476,1,4
20155475,4,1
20150088,2,5
20155246,5,2
20155472,3,5
20155471,3,4
20155470,3,1
20155469,4,1
20151963,1,1
20155467,1,1
20155466,2,1
20155465,1,4
20155462,5,1
20155461,3,4
20155459,3,5
20155458,1,2
20155457,4,4
20155456,5,5
20155455,5,3
20155454,5,5
20155453,2,4
20155452,1,4
20155450,1,1
20155449,5,4
19558005,4,1
20155447,4,3
20155446,1,1
19990078,4,2
20127199,2,3
20127187,4,2
20154841,3,3
20149702,3,2
20154103,4,5
20070482,3,3
19760017,2,5
20060380,2,2
20081461,3,2
20155024,4,1
20152482,5,2
20112921,3,3
20153063,3,2
20143273,5,1
20159533,2,5
20154204,1,1
20155407,1,2
20154124,3,4
20080647,1,3
20154131,3,3
19668039,2,4
20081068,4,5
20154728,5,5
20155405,1,2
20155404,5,3
20155403,5,1
20155402,3,3
20154112,5,3
20155401,2,2
20155400,5,1
20155399,3,5
20155398,5,1
20155397,4,1
20155396,1,2
20155395,5,5
20155394,1,4
20155393,2,5
20155392,4,5
19648043,3,1
20154128,5,3
20154726,2,1
20155361,5,2
20155360,3,3
20155359,3,1
20155358,4,3
20155355,3,1
20155357,5,5
20155356,4,1
20155353,1,3
20155352,2,2
20155351,2,4
20155350,4,2
20155349,5,5
20155348,2,5
20155347,4,3
20155346,1,2
20155245,1,4
20159985,3,4
20155342,3,2
20154725,3,4
20155341,3,1
20155340,3,3
20155339,3,1
20155338,2,2
20155337,1,1
20155334,5,1
20155333,4,4
20155332,4,5
20154028,2,1
20155331,2,5
20150367,5,5
20155329,1,5
20155328,4,5
20155327,5,3
20155326,5,1
20155325,4,5
20153647,3,5
20101244,1,1
20152223,3,4
20157781,4,2
20158380,3,2
20154162,1,2
20140190,3,4
20153037,2,4
20155284,4,4
20155294,3,3
20155293,2,5
20155290,2,1
20155289,4,3
20155288,2,5
20155285,2,2
20154921,1,2
20155244,5,1
20155271,5,4
20150374,1,4
20155270,3,5
20159268,3,3
20155269,2,3
20155268,3,4
20155267,2,2
20155265,3,4
20155243,5,5
20155264,1,5
20152078,2,3
20155263,1,4
20155242,1,3
20150141,4,3
20155256,2,3
20155241,5,1
20155255,5,2
20102414,4,3
20153683,2,4
19528008,1,1
19800013,2,3
19880006,5,5
20154206,3,1
19790021,5,2
20155183,4,3
20155182,2,5
20155180,1,2
20155179,5,3
20155177,4,2
20155175,1,5
20155173,4,5
20155172,1,5
20155171,2,1
20154733,1,4
20149095,4,4
20155142,3,3
20155141,3,5
20154735,5,1
20154736,4,5
20153612,5,4
20155133,5,5
20155132,3,4
20153901,1,4
20151261,3,1
20155129,2,2
20147622,4,5
20155123,1,5
20113491,3,3
19790008,5,3
19768008,2,2
20153861,1,5
20154221,5,2
20154731,4,1
20152802,3,3
20151422,4,3
20153862,5,1
20155091,3,1
20155090,1,3
20155089,3,1
20155087,1,2
20155086,3,1
20152964,3,3
20155085,3,1
20153035,5,5
20155084,2,2
20155083,2,4
20155082,4,3
20153284,1,5
20154241,4,3
20155071,5,4
20155070,1,3
20155069,5,1
20155068,4,2
20155067,3,5
20155066,4,4
20155065,5,5
20155064,3,3
20155062,1,3
20155061,2,2
20152804,1,1
20153499,1,1
20153505,3,5
20153484,5,2
20153602,2,5
20153643,1,1
20159049,2,4
20153488,2,3
20153510,4,2
20153506,3,1
20153501,1,2
20149588,4,2
20153516,4,5
20153648,1,4
20153481,1,1
20153614,2,5
20153515,4,2
20153601,3,2
20153511,4,5
20150751,3,1
20143313,4,3
20153492,1,5
20153603,3,4
20153642,2,5
20153512,5,3
20158379,5,2
20148490,2,2
20152357,2,2
20155059,4,2
20155058,4,1
20155056,5,5
20155053,1,1
20155052,5,4
20155051,5,3
20155050,4,2
20155048,4,1
20155041,1,5
20155043,1,2
20153385,1,1
20153522,5,4
20153842,1,1
20154637,1,2
20152869,1,2
20153313,1,5
20155016,2,1
20155015,1,3
20155014,2,3
20145144,4,2
20155013,3,1
20155012,1,5
20155011,3,4
20153641,3,3
20153517,5,4
20153483,4,4
20155008,5,3
20155007,3,2
20153500,1,4
20153613,2,4
20153610,1,2
20155005,1,2
19958608,5,1
19698042,3,5
20010078,3,4
20155004,2,1
19710232,5,5
20155003,2,1
20155001,3,2
19700035,1,3
20135671,4,4
20081069,2,3
20154977,2,4
20040706,3,2
20151144,3,3
19930052,4,5
20154133,1,3
20154987,2,2
20154986,5,3
20154985,2,3
20154984,5,2
20154983,4,2
20154982,2,4
20154981,3,5
20154490,1,1
20140145,4,1
20154956,1,2
20154955,5,2
20154954,4,3
20154952,2,4
20154951,1,3
20154950,2,5
20154949,2,5
20154948,5,1
20154947,3,3
20154946,1,3
20154943,4,3
20151202,2,2
19708063,2,4
19710074,5,1
19710087,2,5
19710102,2,1
20127648,2,5
20153678,1,3
20153309,3,5
20070024,5,1
20156352,3,5
20153496,2,4
19888083,2,2
20127446,5,1
20070234,3,3
20154603,3,1
20111053,1,3
20126429,5,4
20154205,3,5
20119927,4,3
20153502,5,4
20050252,2,5
20144262,4,1
20149222,5,4
20133051,2,2
20098537,2,1
19780108,5,4
20080379,3,3
19978091,2,2
20152808,3,1
20152289,5,4
19980274,2,1
20153285,3,3
20154282,5,3
20140241,3,2
20090174,5,5
20152001,1,3
20070391,3,4
20152442,1,2
20151401,4,2
20153181,2,2
20150661,5,3
19930071,5,5
20151885,3,1
20150963,2,3
20151002,3,4
20153283,5,5
20150421,2,5
20152363,1,4
20153482,5,2
20154207,4,3
20144532,4,4
20154786,1,2
20154785,2,3
20090810,5,4
20157531,3,5
20153644,5,4
20153487,5,1
20153067,3,4
20126506,4,2
20152962,2,4
20153605,4,1
20151813,1,1
20113295,1,2
20116169,5,5
20100587,5,3
20060557,4,4
20113061,5,1
20060531,4,4
20152801,4,3
20152866,4,5
20154602,5,3
20140066,1,1
20154754,1,5
20127686,5,5
20154753,4,2
20158770,1,5
20154752,3,3
19780014,1,4
20154751,3,2
19810044,4,2
20154750,2,1
20154749,4,1
20149229,2,3
20154748,5,4
19920055,2,4
20154747,3,1
20001253,3,1
20154746,5,2
20133383,4,4
19900069,1,4
20154745,2,5
19870004,4,5
20154744,1,2
19850017,2,3
20154742,1,2
19900035,5,5
20153604,2,4
20153600,4,5
20153607,4,4
20153491,3,2
20153486,3,2
20152981,4,5
19720091,4,1
19710118,5,4
19748210,1,1
19789015,5,5
20153524,3,1
20152941,1,3
20154642,3,2
20154641,4,2
20154640,2,4
20100813,4,3
20090317,4,1
20090931,3,5
20154638,3,5
20000015,1,5
19980031,4,5
19960044,4,5
20140161,1,1
20154635,1,1
20154634,4,5
20159269,2,5
20154633,5,5
20154632,2,3
20154630,1,1
20154628,5,4
20154627,2,4
20159938,4,2
20154625,2,5
20159282,2,4
20154624,3,1
20154623,2,4
20144567,4,5
20154622,4,4
20153617,5,4
19770092,5,5
20030015,1,4
20110315,5,4
20153383,1,2
20145166,1,3
20153941,5,2
20153701,1,5
20154202,4,5
20149984,5,1
20153615,3,2
20153464,1,4
20153072,2,3
20153038,5,3
20153308,5,2
20153070,4,4
20028738,5,4
19780073,1,5
20030144,2,2
20136622,2,2
20126666,3,5
20128689,5,5
19820062,1,2
20030420,3,4
20154582,3,2
19790046,3,4
19790068,5,5
19790028,1,5
19780053,1,4
20070481,4,5
19760101,4,3
19800122,2,4
19820058,1,3
19840062,2,4
20154401,1,3
19930139,3,3
20154102,2,4
20154201,2,1
20119637,1,1
20153199,3,4
20149296,3,3
20153841,3,5
20154504,1,5
20154503,4,4
20154502,1,4
20154501,1,2
20154457,4,3
20153102,4,1
20153077,5,4
20153071,3,1
20153593,4,1
20153616,1,4
20153043,2,4
20154494,4,5
20154493,5,3
20154488,1,2
20154487,2,3
20154482,5,5
20058433,3,4
20153465,5,5
20088478,1,4
20153645,2,1
20153305,1,4
20154446,2,2
20154445,4,1
20154444,2,3
20154443,3,5
20154441,1,5
20152523,2,5
20136694,2,1
20050276,1,4
19920225,5,3
20153961,2,5
20157022,2,1
20153183,5,4
19608021,5,1
20020074,3,1
20154423,2,4
20154395,3,1
20154392,1,1
20154370,1,2
20154368,4,5
20154367,5,5
20119555,4,4
20132801,5,2
20149373,3,4
20153001,2,3
20153561,1,2
20154269,1,1
20154268,1,5
20154267,4,2
20154266,2,5
20154265,3,1
20154264,5,1
20154262,3,3
20154261,5,4
20154260,1,4
20154259,2,5
20154258,5,4
20154257,1,5
20081290,2,4
20153559,2,3
20154256,1,1
20154255,4,5
20154254,4,4
20154253,4,4
20154252,5,2
20154251,2,5
20154250,4,5
20154249,5,3
20154248,2,2
20154247,2,2
20154246,5,1
20143404,3,1
20154244,3,3
20154185,2,3
20154184,5,4
20154183,3,2
20154182,3,2
20154181,3,5
20141347,4,5
20143382,4,2
19598015,2,2
20153033,3,2
20151303,2,2
20152721,4,2
20134481,1,1
20154130,4,5
20154127,4,4
20154126,2,2
20154125,4,3
20154122,4,5
20154121,3,3
20154120,4,3
20154119,5,3
20154118,1,4
20158764,5,3
20148800,2,5
20150427,2,3
20154116,1,4
20154115,4,3
20154114,1,3
20154113,2,2
20152264,1,3
20154111,5,2
20154110,1,3
20154109,4,1
20154108,1,2
20154107,3,3
20154106,5,1
20154105,4,2
20154104,5,3
20153221,2,5
20152441,2,4
20100696,2,5
20153827,1,1
20158062,4,1
20154065,4,4
20154064,2,2
20154063,4,3
20154062,3,5
20154061,5,4
20141710,4,2
20154041,3,2
20154040,4,3
20154039,5,5
20154038,3,2
20154037,4,5
20154036,4,1
20154035,5,2
20154033,4,1
20154032,3,2
20150252,1,3
20154031,2,1
20149593,3,4
20154029,5,4
20154027,2,3
20154026,4,4
20154025,2,1
20154024,5,2
20154023,3,3
20154022,5,3
20154021,1,1
20153740,4,2
20153721,3,5
20153738,2,1
20153739,2,1
20153723,2,2
20153728,1,3
20153589,2,3
20153719,4,1
20153717,3,3
20060278,1,5
20147847,1,4
20153887,4,4
20153886,4,3
20153885,1,1
20153884,5,5
20153883,1,3
20153882,4,4
20142983,4,1
20153881,2,3
20150361,3,4
20141110,3,2
20159964,4,5
20159701,3,3
20080013,4,1
20153599,1,4
20153598,1,2
20153596,3,3
20158798,2,4
20134982,1,3
20150747,1,5
20153421,5,1
19910103,1,1
20156542,3,4
20153828,5,2
20151323,5,2
20153826,3,3
20151325,1,4
20153825,2,1
20151322,5,1
20151326,4,4
20153824,3,1
20153822,3,2
20145468,4,3
20142402,2,4
20153312,4,1
20110906,1,3
20145361,4,4
20152503,5,2
20150745,1,1
20153027,3,3
20141149,2,5
20153754,3,3
20153753,3,2
20153752,2,3
20153749,3,4
20153751,1,3
20153750,2,1
20153748,2,2
20153747,5,5
20153746,2,2
20153745,5,2
20153744,3,1
20153743,3,2
20153742,5,1
20153737,4,3
20153736,3,5
20153735,4,1
20153734,5,2
20153733,4,1
20153732,2,1
20153731,2,3
20144062,2,4
20153730,5,5
20153729,4,2
20153726,5,1
20153724,3,4
20153722,3,4
20153720,1,3
20153718,5,5
20153716,5,1
20148601,2,4
20153715,3,3
20153714,5,5
20153713,2,5
20153712,1,4
20153711,3,2
20153710,2,3
20153709,3,2
20153708,2,4
20153707,3,5
20153706,2,3
20153705,5,2
20153704,2,4
20153703,3,1
20153676,1,1
20153675,4,1
20153674,3,2
20153673,1,4
20153672,2,3
20153671,3,2
20153670,2,4
20153669,1,2
20153668,3,4
20153667,5,5
20153666,4,3
20153665,3,4
20153664,1,5
20153663,1,1
20153662,4,2
20153609,2,5
20153661,2,3
20153608,2,2
20153489,2,4
20153473,3,4
20153508,3,1
20060106,3,4
20151964,3,3
20153141,4,1
20122124,1,2
20153606,4,5
20153595,5,5
20153594,3,5
20148627,1,5
20153590,4,1
20153587,1,5
20153586,5,4
20153585,4,3
20153584,3,5
20153583,2,2
20153582,4,3
20153581,2,1
20136312,2,2
20153578,2,3
20153577,1,5
20153576,2,1
20153575,4,4
20153574,1,1
20153573,1,2
20153572,5,1
20153571,4,3
20153570,2,2
20153569,2,5
20153568,2,2
20153567,4,5
20153566,3,3
20153564,4,5
20153562,5,5
20153560,5,1
20153555,5,2
20153554,5,2
20159240,3,2
20153547,3,3
20153545,2,1
20153541,3,1
20153534,3,3
20153533,2,5
20153532,2,2
20153531,4,1
20153530,4,2
20153529,1,2
20153528,1,3
20153527,2,2
20153525,2,1
20153526,3,3
20153513,2,2
20153310,3,5
20143215,4,4
20153507,3,4
20153504,1,2
20110071,5,1
20153497,5,2
20153495,5,5
20153494,3,5
20153493,2,4
20153490,3,5
20153471,1,4
20153468,4,2
20153469,4,4
20153466,2,3
20153461,2,5
20112911,3,5
20150781,3,5
20070135,3,1
20151681,3,2
20152421,5,1
20148635,2,4
20148176,1,3
20148860,1,1
20152501,4,2
20148424,3,3
20152561,5,3
20152504,2,1
20147711,3,2
20145167,1,4
20152463,5,2
20150641,3,4
20152461,4,5
20153448,1,5
20149365,5,3
20149519,5,4
20153449,5,4
20148948,4,5
20148634,4,3
20153445,1,4
20151253,1,2
20153441,2,3
20159401,2,5
20150521,2,5
20149828,3,5
20151501,3,2
20101023,3,2
20151103,3,4
20153189,1,2
19920370,2,2
20153121,1,5
20153241,1,3
20157881,4,2
20038837,5,2
20151821,3,3
20111166,1,2
20110961,5,1
20111294,1,3
20129128,2,1
20127176,5,4
20151945,4,3
20149357,4,2
20143181,5,1
20153326,2,2
20153325,3,1
20153323,1,4
20153322,1,1
20150446,2,3
20153321,3,3
20153318,1,5
20153342,1,5
19960041,1,2
20151881,3,1
20136000,5,4
20152111,1,1
19790055,1,5
20152868,3,5
20152112,3,1
20156301,4,1
20152583,2,1
20152522,4,2
20101279,3,5
20152481,2,5
20150501,3,2
20098251,1,2
20152809,2,1
20151141,4,3
20135367,2,4
20152901,2,5
20134322,5,1
20159424,4,3
20152643,1,1
20110025,5,5
20151802,1,5
20151808,5,2
20159705,1,2
20140429,2,5
20153197,4,5
20157550,3,5
20153196,4,4
20153195,1,1
20153193,1,5
20153191,4,4
20156806,1,2
20153186,4,3
20142832,4,4
20153165,3,2
20153163,2,3
20152462,5,1
20113481,1,4
20152103,5,3
20151883,2,2
20153036,1,2
20153034,4,3
20153028,4,1
20153029,2,5
20151382,4,5
20113843,2,1
20157431,1,4
20113891,2,4
20147852,5,2
20150255,2,4
20159221,2,2
20148674,5,2
20150748,5,4
20150863,4,1
20153023,1,2
19538023,2,4
20153021,1,4
20156966,4,4
20060204,4,2
19568033,1,5
20141384,2,3
20151943,4,5
20010263,1,2
20000272,3,3
20128669,1,2
20136853,2,1
20152865,2,3
20150741,4,4
20088594,5,1
20159624,1,3
20158241,2,4
20149656,4,1
20134688,2,1
20152921,4,1
20152125,2,3
20149705,2,4
20151761,1,2
20132941,5,5
20136293,5,1
20129636,3,2
20143061,1,2
20151842,3,1
20152581,4,5
20151647,5,1
20152483,3,2
20151646,2,1
20151648,2,5
20151225,3,4
20151741,1,3
20159254,4,2
19358007,5,3
19628018,5,4
20152744,2,1
20151661,3,2
20159704,4,4
20132621,1,2
20151807,1,2
20134405,3,5
20159710,1,2
20081441,4,5
20159714,4,4
20081442,4,5
20121862,5,5
20152703,4,5
20152702,3,2
20151806,4,5
20151641,4,1
20152701,3,4
20151804,3,2
20152682,4,5
20152681,4,2
20148625,4,3
20157345,1,3
20088602,1,5
19590001,4,5
20151522,5,3
20080213,5,5
20151524,1,2
20158021,5,3
20050340,5,2
20081436,4,3
20081437,3,3
20136821,3,2
20101239,1,4
19850108,2,2
20133046,3,2
20150074,5,1
20152266,5,4
20132996,2,2
20152293,2,5
20152065,4,2
20152295,5,1
20152267,5,3
20018562,1,2
20155782,2,3
20151941,2,5
20152101,3,3
20110511,2,1
19840061,5,2
20134104,1,1
20130246,2,3
20149343,4,4
20147928,5,3
20130483,5,1
20130929,2,1
20148588,3,2
20112934,1,2
20152142,2,5
20151147,4,2
20152298,1,3
20152276,4,3
20141705,4,5
19910260,1,4
20121081,4,2
20149829,1,3
20140730,5,3
20151781,1,1
20141776,5,5
20159423,4,1
20150962,4,2
20159001,2,5
20152099,4,1
20143512,4,3
20140038,1,4
20152274,3,3
20152273,3,3
20152270,4,5
20152280,4,2
20152277,3,2
20152287,1,3
20152282,2,3
20152292,1,3
20152291,1,1
20152290,5,2
20152303,4,4
20152302,2,2
20152401,3,5
20152299,5,2
20152327,3,5
20152326,1,5
20152324,2,3
20152366,5,2
20152365,2,4
20152356,1,3
20138884,1,2
20152336,4,4
20152068,2,4
20080397,1,2
20152381,4,4
20150824,1,4
20152364,1,2
20152361,1,5
20152359,5,4
20149544,2,1
20152354,4,3
20152352,2,5
20152348,1,2
20142827,2,2
20152346,2,3
20151084,2,3
20148454,3,4
20152344,1,3
20152342,3,5
20152341,3,4
20152339,5,5
20152338,3,3
20152335,3,5
20152333,4,1
20152332,5,2
20070068,2,1
20080752,4,5
20152330,5,2
20152323,3,1
20137163,1,2
20102412,4,2
20148745,4,2
20151281,4,3
20150761,5,2
20152241,4,1
20152236,2,4
20152235,1,5
20152234,2,2
20152233,4,4
20152232,3,2
20152231,3,1
20152230,3,1
20152228,1,5
20152227,3,3
20152226,4,4
20152225,1,4
20149524,2,1
20152221,3,5
20152220,2,5
20152219,5,3
20152218,5,2
20152214,4,1
20152213,1,4
20152212,1,3
20152211,5,4
20152210,1,3
20152208,1,2
20152207,5,5
20152206,2,5
20152205,2,4
20152204,4,3
20152202,3,1
20152201,5,5
20152185,4,5
20152184,4,2
20152183,2,4
20151244,5,2
20152172,2,5
20152171,4,5
20152170,2,1
20152169,2,5
20152168,2,3
20152167,1,5
20152166,5,2
20152165,1,5
20152163,4,5
20159662,2,1
20151965,5,5
20151814,2,5
19960195,1,3
20159602,5,5
20159603,5,1
20081662,1,4
20112058,3,5
19628014,5,2
20136690,5,4
20156402,4,3
20159601,4,5
20134877,3,1
19480014,2,3
20158542,1,1
20100740,4,1
20139826,4,1
20151001,5,5
19910159,1,2
20151841,2,1
20100662,3,1
20152094,3,1
20156895,3,3
20152090,1,1
20152089,1,5
20152088,4,1
20152087,5,3
20150369,1,4
20152086,1,2
20152085,1,3
20060056,3,3
20152074,1,4
20152073,5,3
20152071,3,4
20152067,1,3
20149403,2,3
20152066,2,4
20149368,4,3
20152063,4,5
20149404,4,5
20150250,5,1
20151583,1,4
20147929,1,1
20159223,5,5
20156749,4,4
20151948,2,3
20151701,3,1
19890094,3,3
20135995,2,3
20132206,4,4
20156221,1,5
19920201,2,4
20150702,5,2
20137564,3,2
20150886,3,1
20113567,2,3
20157602,3,4
20126001,5,2
20121072,3,2
20122101,1,1
20151082,5,4
20151061,1,3
20088379,2,1
20151601,2,4
20159133,5,3
20150961,3,5
20020223,1,2
20090785,1,3
20072145,4,1
20150104,3,5
20150724,2,5
20151143,2,1
19980257,1,4
20151301,3,3
20151361,1,2
20090949,2,2
20150563,5,1
20134712,5,5
20125268,2,2
20159859,2,5
20134711,5,5
20159720,1,3
20159622,4,5
20159582,1,1
20149512,5,4
20157223,5,5
20159902,5,4
20155875,2,2
20122742,4,1
20155870,3,3
20151724,3,2
20151722,5,4
20139562,2,4
20149928,1,1
20132995,2,3
20156970,4,3
20158881,1,3
20158601,4,2
20124398,5,4
20090454,3,5
20151664,3,3
20151663,1,2
20151662,3,5
19930148,2,3
19950222,1,4
19910215,1,3
20159309,2,3
20128055,2,1
20148924,3,4
20150143,2,3
19960187,3,2
20128186,1,3
20141612,5,1
20133641,4,5
20155832,4,3
20060459,2,1
20113591,5,2
20122121,2,5
20151525,2,4
20151523,3,5
20150482,4,4
19870089,4,2
19800110,4,5
20151121,5,2
20121040,3,1
20150841,2,5
20060211,1,1
20158045,2,5
20159546,2,4
20098169,2,4
20150261,4,2
20156546,4,4
19800035,1,2
19608043,3,2
20137166,3,1
20158974,3,4
20141826,5,2
20151341,4,3
20151310,3,3
20151332,1,3
20134380,2,4
20151331,3,3
20151329,5,5
20151328,2,4
20151327,3,2
20147585,3,3
20140928,2,2
20151320,4,3
20151319,5,4
20151318,4,3
20151317,3,1
20151313,3,4
20151316,3,2
20151315,4,2
20140921,5,1
20140926,5,3
20140925,5,2
20151314,4,3
20151312,4,5
20151311,3,3
20151309,5,5
20140303,2,3
20151308,3,4
20151306,5,2
20151307,5,5
20151305,4,2
20151304,4,4
20061251,1,4
20081554,3,3
20129950,3,5
20137661,3,3
20142989,3,1
20130272,1,3
20132297,4,1
20122072,2,1
20151249,4,5
20151243,5,1
20150012,5,1
20145168,4,1
20081565,3,5
20150181,3,4
20159222,1,1
20159748,2,2
20140021,2,2
20150621,4,3
20159063,1,2
20159623,5,1
20159132,1,1
20150701,4,2
20159573,4,5
20151165,1,5
20157212,5,5
20151162,1,2
20150561,1,2
20151145,1,4
19910305,4,3
19800085,1,3
20151123,2,3
20151122,5,4
20144682,4,4
20150221,2,5
20159754,1,5
20050203,3,5
20070167,3,3
20018786,3,5
20100974,5,2
20124114,5,1
20159756,1,4
20159753,1,1
20119582,4,2
20020137,5,4
20040579,1,5
20050139,5,4
20149499,4,1
20050339,5,3
20040635,3,2
20060168,5,1
20159528,1,5
19970144,1,2
19990104,2,1
20159802,5,5
20112979,1,5
19980043,3,2
20020154,4,2
20159128,2,5
20150542,4,2
20151106,4,1
20151105,3,1
20150973,4,1
20008048,2,3
20148623,5,3
20155871,4,1
20126772,3,4
20112222,5,1
20149693,4,3
20159719,2,1
20141621,1,1
20159707,2,2
20141408,4,1
20159950,5,4
20159717,2,3
20159947,5,1
20158042,4,2
20101323,1,3
20070433,5,4
20150884,1,2
20150883,2,3
20150868,2,3
20150867,5,4
20150866,4,2
20150865,5,4
20159141,5,3
20159442,1,3
20159131,1,3
20150602,1,4
20148993,1,3
20131441,5,2
20150743,5,4
20145402,2,1
20159959,2,3
20158428,3,2
20158091,4,1
20157584,2,3
20142181,4,1
20145464,2,5
20159103,3,1
20158401,5,1
20145281,1,2
20158622,5,2
20158202,5,3
20158771,1,4
20158201,3,2
20156979,2,2
20150722,2,4
20121721,4,2
19628028,1,4
20159654,1,4
20150662,1,1
20150327,3,4
20150330,4,3
20150331,4,1
20150321,2,1
20150328,3,5
20150332,3,4
20150325,4,2
20150323,2,3
20150326,3,5
20150329,3,4
20142628,5,1
20159989,2,3
20159987,1,2
20150242,5,2
20159130,1,1
20148385,1,5
20143755,4,5
20150244,1,2
20140421,2,3
20159653,2,1
20158602,1,1
20159541,3,1
20158621,5,5
20150201,5,3
20150381,2,2
20150281,1,1
20081146,1,4
20060542,1,5
19960253,2,5
20141523,5,5
20141712,2,5
20145483,1,1
20149408,5,3
20148389,2,1
20149537,3,3
20145471,3,5
20149109,4,5
20143206,5,4
20145148,1,2
20145145,5,5
20141904,2,5
20145466,4,5
20149114,5,1
20129334,2,2
20120747,4,2
20126828,2,1
20050312,2,3
20041383,2,3
20060513,3,5
20080404,5,4
20060716,3,2
20060552,1,3
20090356,2,2
20018686,4,5
20080451,4,2
20041332,3,5
20060727,2,5
20060810,4,3
20143753,5,5
20149980,4,3
20141707,4,4
20143756,2,2
20149158,1,5
20143748,4,3
20143747,3,4
20149369,4,2
20150450,2,4
20150447,3,5
20150443,1,4
20150441,5,5
20156192,5,2
20150429,4,4
20150428,2,1
20150426,4,5
20150423,1,1
20150422,1,2
20150256,2,4
20150241,4,5
19538007,5,1
20159461,2,5
20159953,1,5
20159127,5,4
19838260,1,1
20149270,5,1
20148728,2,4
20123484,5,1
20155833,2,3
20150257,2,3
20150253,5,1
20150251,1,3
20150248,4,4
20150245,5,2
20150243,5,2
20150403,1,2
20150402,1,4
20158772,5,5
20038488,1,3
20060785,5,2
20021109,2,3
20101325,5,2
20080053,3,5
20078914,2,5
20155803,1,3
20150372,3,1
20159425,1,1
20150366,2,2
20149507,2,2
20149830,1,3
20157982,1,4
20157963,3,4
20156903,5,3
19928358,2,3
20136402,3,1
20101240,4,5
20031178,2,4
19978109,2,5
20123394,4,4
20123398,1,1
20159939,5,2
20158061,3,2
20149932,5,3
20157625,5,1
20159718,4,5
20150062,2,3
20159129,5,2
20158541,2,3
20124930,3,5
20150263,2,2
20150246,5,4
20159651,3,5
20125246,3,2
20158043,1,5
